"";"ModulePath";"ModuleLevel";"AlternativeCost";"pid"
"635439";"react/src/dom/components/";4;12186;6
"635445";"react/src/event/";3;11078;6
"635449";"react/src/event/eventPlugins/";4;4431;6
"635451";"react/src/event/synthetic/";4;5539;6
"635453";"react/src/eventPlugins/";3;4985;6
"635455";"react/src/isomorphic/";3;11632;6
"635468";"react/src/isomorphic/devtools/";4;6093;6
"635475";"react/src/modern/class/";4;4431;6
"635479";"react/src/renderers/art/";4;4431;6
"635481";"react/src/renderers/dom/";4;27696;6
"635515";"react/src/renderers/native/";4;45421;6
"635530";"react/src/renderers/shared/";4;29911;6
"635577";"react/src/umd/";3;4431;6
"635579";"react/src/utils/";3;12740;6
"635580";"react/src/utils/__tests__/";4;7755;6
"635585";"react/src/vendor/core/";4;7201;6
"635607";"react/";1;313237;6
"635614";"react/docs/";2;28250;6
"635624";"react/docs/_js/";3;9417;6
"635635";"react/docs/docs/";3;9971;6
"635636";"react/docs/docs/likebutton/";4;9417;6
"635663";"react/docs/js/";3;6647;6
"635723";"react/fixtures/";2;5540;6
"635741";"react/fixtures/src/";3;4432;6
"635760";"react/grunt/tasks/";3;8309;6
"635772";"react/npm-react-codemod/";2;24372;6
"635773";"react/npm-react-codemod/test/";3;18833;6
"635775";"react/npm-react-codemod/transforms/";3;5540;6
"635781";"react/npm-react/";2;12740;6
"635782";"react/npm-react/addons/";3;13294;6
"635814";"react/scripts/";2;30465;6
"635816";"react/scripts/bench/";3;7755;6
"635818";"react/scripts/error-codes/";3;4432;6
"635824";"react/scripts/perf-counters/";3;7201;6
"635825";"react/scripts/perf-counters/src/";4;6093;6
"635826";"react/scripts/release-manager/";3;7201;6
"635827";"react/scripts/release-manager/commands/";4;6093;6
"635829";"react/src/";2;242059;6
"635830";"react/src/addons/";3;15510;6
"635834";"react/src/addons/transitions/";4;4432;6
"635836";"react/src/browser/";3;11079;6
"635848";"react/src/browser/ui/";4;7201;6
"635864";"react/src/core/";3;54284;6
"635865";"react/src/core/__tests__/";4;21049;6
"635866";"react/src/dom/";3;15510;6
"635868";"react/src/dom/components/";4;12186;6
"635874";"react/src/event/";3;11079;6
"635878";"react/src/event/eventPlugins/";4;4432;6
"635880";"react/src/event/synthetic/";4;5540;6
"635882";"react/src/eventPlugins/";3;4986;6
"635884";"react/src/isomorphic/";3;11633;6
"635897";"react/src/isomorphic/devtools/";4;6093;6
"635904";"react/src/modern/class/";4;4432;6
"635908";"react/src/renderers/art/";4;4432;6
"635910";"react/src/renderers/dom/";4;27696;6
"635944";"react/src/renderers/native/";4;45421;6
"635959";"react/src/renderers/shared/";4;29912;6
"636006";"react/src/umd/";3;4432;6
"636008";"react/src/utils/";3;12740;6
"636009";"react/src/utils/__tests__/";4;7755;6
"636014";"react/src/vendor/core/";4;7201;6
"636036";"react/";1;312129;6
"636043";"react/docs/";2;28250;6
"636053";"react/docs/_js/";3;9417;6
"636064";"react/docs/docs/";3;9971;6
"636065";"react/docs/docs/likebutton/";4;9417;6
"636092";"react/docs/js/";3;6647;6
"636152";"react/fixtures/";2;4432;6
"636170";"react/fixtures/src/";3;4432;6
"636189";"react/grunt/tasks/";3;8309;6
"636201";"react/npm-react-codemod/";2;24372;6
"636202";"react/npm-react-codemod/test/";3;18833;6
"636204";"react/npm-react-codemod/transforms/";3;5539;6
"636210";"react/npm-react/";2;12740;6
"636211";"react/npm-react/addons/";3;13294;6
"636243";"react/scripts/";2;30465;6
"636245";"react/scripts/bench/";3;7755;6
"636247";"react/scripts/error-codes/";3;4432;6
"636253";"react/scripts/perf-counters/";3;7201;6
"636254";"react/scripts/perf-counters/src/";4;6093;6
"636255";"react/scripts/release-manager/";3;7201;6
"636256";"react/scripts/release-manager/commands/";4;6093;6
"636258";"react/src/";2;242059;6
"636259";"react/src/addons/";3;15510;6
"636263";"react/src/addons/transitions/";4;4432;6
"636265";"react/src/browser/";3;11079;6
"636277";"react/src/browser/ui/";4;7201;6
"636293";"react/src/core/";3;54284;6
"636294";"react/src/core/__tests__/";4;21049;6
"636295";"react/src/dom/";3;15510;6
"636297";"react/src/dom/components/";4;12186;6
"636303";"react/src/event/";3;11079;6
"636307";"react/src/event/eventPlugins/";4;4432;6
"636309";"react/src/event/synthetic/";4;5539;6
"636311";"react/src/eventPlugins/";3;4986;6
"636313";"react/src/isomorphic/";3;11632;6
"636326";"react/src/isomorphic/devtools/";4;6093;6
"636333";"react/src/modern/class/";4;4432;6
"636337";"react/src/renderers/art/";4;4432;6
"636339";"react/src/renderers/dom/";4;27696;6
"636373";"react/src/renderers/native/";4;45421;6
"636388";"react/src/renderers/shared/";4;29912;6
"636435";"react/src/umd/";3;4432;6
"636437";"react/src/utils/";3;12740;6
"636438";"react/src/utils/__tests__/";4;7755;6
"636443";"react/src/vendor/core/";4;7201;6
"636465";"react/";1;312128;6
"636472";"react/docs/";2;28249;6
"636482";"react/docs/_js/";3;9416;6
"636493";"react/docs/docs/";3;9970;6
"636494";"react/docs/docs/likebutton/";4;9416;6
"636521";"react/docs/js/";3;6646;6
"636581";"react/fixtures/";2;4431;6
"636599";"react/fixtures/src/";3;4431;6
"636618";"react/grunt/tasks/";3;8308;6
"636630";"react/npm-react-codemod/";2;24372;6
"636631";"react/npm-react-codemod/test/";3;18832;6
"636633";"react/npm-react-codemod/transforms/";3;5539;6
"636639";"react/npm-react/";2;12739;6
"636640";"react/npm-react/addons/";3;13293;6
"636672";"react/scripts/";2;30465;6
"636674";"react/scripts/bench/";3;7754;6
"636676";"react/scripts/error-codes/";3;4431;6
"636682";"react/scripts/perf-counters/";3;7200;6
"636683";"react/scripts/perf-counters/src/";4;6093;6
"636684";"react/scripts/release-manager/";3;7200;6
"636685";"react/scripts/release-manager/commands/";4;6093;6
"636687";"react/src/";2;242059;6
"636688";"react/src/addons/";3;15509;6
"636692";"react/src/addons/transitions/";4;4431;6
"636694";"react/src/browser/";3;11078;6
"636706";"react/src/browser/ui/";4;7200;6
"636722";"react/src/core/";3;54283;6
"636723";"react/src/core/__tests__/";4;21048;6
"636724";"react/src/dom/";3;15509;6
"636726";"react/src/dom/components/";4;12186;6
"636732";"react/src/event/";3;11078;6
"636736";"react/src/event/eventPlugins/";4;4431;6
"636738";"react/src/event/synthetic/";4;5539;6
"636740";"react/src/eventPlugins/";3;4985;6
"636742";"react/src/isomorphic/";3;11632;6
"636755";"react/src/isomorphic/devtools/";4;6093;6
"636762";"react/src/modern/class/";4;4431;6
"636766";"react/src/renderers/art/";4;4431;6
"636768";"react/src/renderers/dom/";4;27695;6
"636802";"react/src/renderers/native/";4;45420;6
"636817";"react/src/renderers/shared/";4;29911;6
"636864";"react/src/umd/";3;4431;6
"636866";"react/src/utils/";3;12739;6
"636867";"react/src/utils/__tests__/";4;7754;6
"636872";"react/src/vendor/core/";4;7200;6
"636894";"react/";1;312128;6
"636901";"react/docs/";2;28249;6
"636911";"react/docs/_js/";3;9416;6
"636922";"react/docs/docs/";3;9970;6
"636923";"react/docs/docs/likebutton/";4;9416;6
"636950";"react/docs/js/";3;6647;6
"637010";"react/fixtures/";2;4431;6
"637028";"react/fixtures/src/";3;4431;6
"637047";"react/grunt/tasks/";3;8308;6
"637059";"react/npm-react-codemod/";2;24372;6
"637060";"react/npm-react-codemod/test/";3;18833;6
"637062";"react/npm-react-codemod/transforms/";3;5539;6
"637068";"react/npm-react/";2;12740;6
"637069";"react/npm-react/addons/";3;13294;6
"637101";"react/scripts/";2;30465;6
"637103";"react/scripts/bench/";3;7754;6
"637105";"react/scripts/error-codes/";3;4431;6
"637111";"react/scripts/perf-counters/";3;7200;6
"637112";"react/scripts/perf-counters/src/";4;6093;6
"637113";"react/scripts/release-manager/";3;7200;6
"637114";"react/scripts/release-manager/commands/";4;6093;6
"637116";"react/src/";2;242059;6
"637117";"react/src/addons/";3;15509;6
"637121";"react/src/addons/transitions/";4;4431;6
"637123";"react/src/browser/";3;11078;6
"637135";"react/src/browser/ui/";4;7200;6
"637151";"react/src/core/";3;54283;6
"637152";"react/src/core/__tests__/";4;21048;6
"637153";"react/src/dom/";3;15509;6
"637155";"react/src/dom/components/";4;12186;6
"637161";"react/src/event/";3;11078;6
"637165";"react/src/event/eventPlugins/";4;4431;6
"637167";"react/src/event/synthetic/";4;5539;6
"637169";"react/src/eventPlugins/";3;4985;6
"637171";"react/src/isomorphic/";3;11632;6
"637184";"react/src/isomorphic/devtools/";4;6093;6
"637191";"react/src/modern/class/";4;4431;6
"637195";"react/src/renderers/art/";4;4431;6
"637197";"react/src/renderers/dom/";4;27695;6
"637231";"react/src/renderers/native/";4;45420;6
"637246";"react/src/renderers/shared/";4;29911;6
"637293";"react/src/umd/";3;4431;6
"637295";"react/src/utils/";3;12740;6
"637296";"react/src/utils/__tests__/";4;7754;6
"637301";"react/src/vendor/core/";4;7200;6
"637323";"react/";1;312128;6
"637330";"react/docs/";2;28249;6
"637340";"react/docs/_js/";3;9416;6
"637351";"react/docs/docs/";3;9970;6
"637352";"react/docs/docs/likebutton/";4;9416;6
"637379";"react/docs/js/";3;6647;6
"637439";"react/fixtures/";2;4431;6
"637457";"react/fixtures/src/";3;4431;6
"637476";"react/grunt/tasks/";3;8308;6
"637488";"react/npm-react-codemod/";2;24372;6
"637489";"react/npm-react-codemod/test/";3;18833;6
"637491";"react/npm-react-codemod/transforms/";3;5539;6
"637497";"react/npm-react/";2;12740;6
"637498";"react/npm-react/addons/";3;13294;6
"637530";"react/scripts/";2;30465;6
"637532";"react/scripts/bench/";3;7755;6
"637534";"react/scripts/error-codes/";3;4431;6
"637540";"react/scripts/perf-counters/";3;7201;6
"637541";"react/scripts/perf-counters/src/";4;6093;6
"637542";"react/scripts/release-manager/";3;7201;6
"637543";"react/scripts/release-manager/commands/";4;6093;6
"637545";"react/src/";2;242059;6
"637546";"react/src/addons/";3;15509;6
"637550";"react/src/addons/transitions/";4;4431;6
"637552";"react/src/browser/";3;11078;6
"637564";"react/src/browser/ui/";4;7201;6
"637580";"react/src/core/";3;54283;6
"637581";"react/src/core/__tests__/";4;21048;6
"637582";"react/src/dom/";3;15509;6
"637584";"react/src/dom/components/";4;12186;6
"637590";"react/src/event/";3;11078;6
"637594";"react/src/event/eventPlugins/";4;4431;6
"637596";"react/src/event/synthetic/";4;5539;6
"637598";"react/src/eventPlugins/";3;4985;6
"637600";"react/src/isomorphic/";3;11632;6
"637613";"react/src/isomorphic/devtools/";4;6093;6
"637620";"react/src/modern/class/";4;4431;6
"637624";"react/src/renderers/art/";4;4431;6
"637626";"react/src/renderers/dom/";4;27695;6
"637660";"react/src/renderers/native/";4;45420;6
"637675";"react/src/renderers/shared/";4;29911;6
"637722";"react/src/umd/";3;4431;6
"637724";"react/src/utils/";3;12740;6
"637725";"react/src/utils/__tests__/";4;7755;6
"637730";"react/src/vendor/core/";4;7201;6
"637752";"react/";1;312129;6
"637759";"react/docs/";2;28250;6
"637769";"react/docs/_js/";3;9417;6
"637780";"react/docs/docs/";3;9971;6
"637781";"react/docs/docs/likebutton/";4;9417;6
"637808";"react/docs/js/";3;6647;6
"637868";"react/fixtures/";2;4432;6
"637886";"react/fixtures/src/";3;4432;6
"637905";"react/grunt/tasks/";3;8309;6
"637917";"react/npm-react-codemod/";2;24373;6
"637918";"react/npm-react-codemod/test/";3;18833;6
"637920";"react/npm-react-codemod/transforms/";3;5540;6
"637926";"react/npm-react/";2;12740;6
"637927";"react/npm-react/addons/";3;13294;6
"637959";"react/scripts/";2;30466;6
"637961";"react/scripts/bench/";3;7755;6
"637963";"react/scripts/error-codes/";3;4432;6
"637969";"react/scripts/perf-counters/";3;7201;6
"637970";"react/scripts/perf-counters/src/";4;6093;6
"637971";"react/scripts/release-manager/";3;7201;6
"637972";"react/scripts/release-manager/commands/";4;6093;6
"637974";"react/src/";2;242059;6
"637975";"react/src/addons/";3;15510;6
"637979";"react/src/addons/transitions/";4;4432;6
"637981";"react/src/browser/";3;11079;6
"637993";"react/src/browser/ui/";4;7201;6
"638009";"react/src/core/";3;54284;6
"638010";"react/src/core/__tests__/";4;21049;6
"638011";"react/src/dom/";3;15510;6
"638013";"react/src/dom/components/";4;12186;6
"638019";"react/src/event/";3;11079;6
"638023";"react/src/event/eventPlugins/";4;4432;6
"638025";"react/src/event/synthetic/";4;5540;6
"638027";"react/src/eventPlugins/";3;4986;6
"638029";"react/src/isomorphic/";3;11633;6
"638042";"react/src/isomorphic/devtools/";4;6093;6
"638049";"react/src/modern/class/";4;4432;6
"638053";"react/src/renderers/art/";4;4432;6
"638055";"react/src/renderers/dom/";4;27696;6
"638089";"react/src/renderers/native/";4;45421;6
"638104";"react/src/renderers/shared/";4;29912;6
"638151";"react/src/umd/";3;4432;6
"638153";"react/src/utils/";3;12740;6
"638154";"react/src/utils/__tests__/";4;7755;6
"638159";"react/src/vendor/core/";4;7201;6
"638181";"react/";1;73205;6
"638188";"react/docs/";2;6626;6
"638346";"react/npm-react-codemod/";2;5716;6
"638347";"react/npm-react-codemod/test/";3;4417;6
"638388";"react/scripts/";2;7145;6
"638403";"react/src/";2;56771;6
"638438";"react/src/core/";3;12731;6
"638439";"react/src/core/__tests__/";4;4937;6
"638484";"react/src/renderers/dom/";4;6496;6
"638518";"react/src/renderers/native/";4;10653;6
"638533";"react/src/renderers/shared/";4;7015;6
"638610";"react/";1;73205;6
"638617";"react/docs/";2;6626;6
"638775";"react/npm-react-codemod/";2;5716;6
"638776";"react/npm-react-codemod/test/";3;4417;6
"638817";"react/scripts/";2;7145;6
"638832";"react/src/";2;56771;6
"638867";"react/src/core/";3;12731;6
"638868";"react/src/core/__tests__/";4;4937;6
"638913";"react/src/renderers/dom/";4;6496;6
"638947";"react/src/renderers/native/";4;10653;6
"638962";"react/src/renderers/shared/";4;7015;6
"639039";"react/";1;312129;6
"639046";"react/docs/";2;28249;6
"639056";"react/docs/_js/";3;9416;6
"639067";"react/docs/docs/";3;9970;6
"639068";"react/docs/docs/likebutton/";4;9416;6
"639095";"react/docs/js/";3;6647;6
"639155";"react/fixtures/";2;4431;6
"639173";"react/fixtures/src/";3;4431;6
"639192";"react/grunt/tasks/";3;8309;6
"639204";"react/npm-react-codemod/";2;24372;6
"639205";"react/npm-react-codemod/test/";3;18833;6
"639207";"react/npm-react-codemod/transforms/";3;5539;6
"639213";"react/npm-react/";2;12740;6
"639214";"react/npm-react/addons/";3;13294;6
"639246";"react/scripts/";2;30465;6
"639248";"react/scripts/bench/";3;7755;6
"639250";"react/scripts/error-codes/";3;4431;6
"639256";"react/scripts/perf-counters/";3;7201;6
"639257";"react/scripts/perf-counters/src/";4;6093;6
"639258";"react/scripts/release-manager/";3;7201;6
"639259";"react/scripts/release-manager/commands/";4;6093;6
"639261";"react/src/";2;242059;6
"639262";"react/src/addons/";3;15509;6
"639266";"react/src/addons/transitions/";4;4431;6
"639268";"react/src/browser/";3;11078;6
"639280";"react/src/browser/ui/";4;7201;6
"639296";"react/src/core/";3;54283;6
"639297";"react/src/core/__tests__/";4;21049;6
"639298";"react/src/dom/";3;15509;6
"639300";"react/src/dom/components/";4;12186;6
"639306";"react/src/event/";3;11078;6
"639310";"react/src/event/eventPlugins/";4;4431;6
"639312";"react/src/event/synthetic/";4;5539;6
"639314";"react/src/eventPlugins/";3;4985;6
"639316";"react/src/isomorphic/";3;11632;6
"639329";"react/src/isomorphic/devtools/";4;6093;6
"639336";"react/src/modern/class/";4;4431;6
"639340";"react/src/renderers/art/";4;4431;6
"639342";"react/src/renderers/dom/";4;27695;6
"639376";"react/src/renderers/native/";4;45421;6
"639391";"react/src/renderers/shared/";4;29911;6
"639438";"react/src/umd/";3;4431;6
"639440";"react/src/utils/";3;12740;6
"639441";"react/src/utils/__tests__/";4;7755;6
"639446";"react/src/vendor/core/";4;7201;6
"639468";"react/";1;312129;6
"639475";"react/docs/";2;28249;6
"639485";"react/docs/_js/";3;9416;6
"639496";"react/docs/docs/";3;9970;6
"639497";"react/docs/docs/likebutton/";4;9416;6
"639524";"react/docs/js/";3;6647;6
"639584";"react/fixtures/";2;4431;6
"639602";"react/fixtures/src/";3;4431;6
"639621";"react/grunt/tasks/";3;8309;6
"639633";"react/npm-react-codemod/";2;24372;6
"639634";"react/npm-react-codemod/test/";3;18833;6
"639636";"react/npm-react-codemod/transforms/";3;5539;6
"639642";"react/npm-react/";2;12740;6
"639643";"react/npm-react/addons/";3;13294;6
"639675";"react/scripts/";2;30465;6
"639677";"react/scripts/bench/";3;7755;6
"639679";"react/scripts/error-codes/";3;4431;6
"639685";"react/scripts/perf-counters/";3;7201;6
"639686";"react/scripts/perf-counters/src/";4;6093;6
"639687";"react/scripts/release-manager/";3;7201;6
"639688";"react/scripts/release-manager/commands/";4;6093;6
"639690";"react/src/";2;242059;6
"639691";"react/src/addons/";3;15509;6
"639695";"react/src/addons/transitions/";4;4431;6
"639697";"react/src/browser/";3;11078;6
"639709";"react/src/browser/ui/";4;7201;6
"639725";"react/src/core/";3;54283;6
"639726";"react/src/core/__tests__/";4;21049;6
"639727";"react/src/dom/";3;15509;6
"639729";"react/src/dom/components/";4;12186;6
"639735";"react/src/event/";3;11078;6
"639739";"react/src/event/eventPlugins/";4;4431;6
"639741";"react/src/event/synthetic/";4;5539;6
"639743";"react/src/eventPlugins/";3;4985;6
"639745";"react/src/isomorphic/";3;11632;6
"639758";"react/src/isomorphic/devtools/";4;6093;6
"639765";"react/src/modern/class/";4;4431;6
"639769";"react/src/renderers/art/";4;4431;6
"639771";"react/src/renderers/dom/";4;27695;6
"639805";"react/src/renderers/native/";4;45421;6
"639820";"react/src/renderers/shared/";4;29911;6
"639867";"react/src/umd/";3;4431;6
"639869";"react/src/utils/";3;12740;6
"639870";"react/src/utils/__tests__/";4;7755;6
"639875";"react/src/vendor/core/";4;7201;6
"639897";"react/";1;312128;6
"639904";"react/docs/";2;28249;6
"639914";"react/docs/_js/";3;9416;6
"639925";"react/docs/docs/";3;9970;6
"639926";"react/docs/docs/likebutton/";4;9416;6
"639953";"react/docs/js/";3;6647;6
"640013";"react/fixtures/";2;4431;6
"640031";"react/fixtures/src/";3;4431;6
"640050";"react/grunt/tasks/";3;8308;6
"640062";"react/npm-react-codemod/";2;24372;6
"640063";"react/npm-react-codemod/test/";3;18833;6
"640065";"react/npm-react-codemod/transforms/";3;5539;6
"640071";"react/npm-react/";2;12740;6
"640072";"react/npm-react/addons/";3;13293;6
"640104";"react/scripts/";2;30465;6
"640106";"react/scripts/bench/";3;7754;6
"640108";"react/scripts/error-codes/";3;4431;6
"640114";"react/scripts/perf-counters/";3;7200;6
"640115";"react/scripts/perf-counters/src/";4;6093;6
"640116";"react/scripts/release-manager/";3;7200;6
"640117";"react/scripts/release-manager/commands/";4;6093;6
"640119";"react/src/";2;242059;6
"640120";"react/src/addons/";3;15509;6
"640124";"react/src/addons/transitions/";4;4431;6
"640126";"react/src/browser/";3;11078;6
"640138";"react/src/browser/ui/";4;7200;6
"640154";"react/src/core/";3;54283;6
"640155";"react/src/core/__tests__/";4;21048;6
"640156";"react/src/dom/";3;15509;6
"640158";"react/src/dom/components/";4;12186;6
"640164";"react/src/event/";3;11078;6
"640168";"react/src/event/eventPlugins/";4;4431;6
"640170";"react/src/event/synthetic/";4;5539;6
"640172";"react/src/eventPlugins/";3;4985;6
"640174";"react/src/isomorphic/";3;11632;6
"640187";"react/src/isomorphic/devtools/";4;6093;6
"640194";"react/src/modern/class/";4;4431;6
"640198";"react/src/renderers/art/";4;4431;6
"640200";"react/src/renderers/dom/";4;27695;6
"640234";"react/src/renderers/native/";4;45420;6
"640249";"react/src/renderers/shared/";4;29911;6
"640296";"react/src/umd/";3;4431;6
"640298";"react/src/utils/";3;12740;6
"640299";"react/src/utils/__tests__/";4;7754;6
"640304";"react/src/vendor/core/";4;7200;6
"640326";"react/";1;312129;6
"640333";"react/docs/";2;28250;6
"640343";"react/docs/_js/";3;9417;6
"640354";"react/docs/docs/";3;9971;6
"640355";"react/docs/docs/likebutton/";4;9417;6
"640382";"react/docs/js/";3;6647;6
"640442";"react/fixtures/";2;4432;6
"640460";"react/fixtures/src/";3;4432;6
"640479";"react/grunt/tasks/";3;8309;6
"640491";"react/npm-react-codemod/";2;24373;6
"640492";"react/npm-react-codemod/test/";3;18833;6
"640494";"react/npm-react-codemod/transforms/";3;5540;6
"640500";"react/npm-react/";2;12740;6
"640501";"react/npm-react/addons/";3;13294;6
"640533";"react/scripts/";2;30466;6
"640535";"react/scripts/bench/";3;7755;6
"640537";"react/scripts/error-codes/";3;4432;6
"640543";"react/scripts/perf-counters/";3;7201;6
"640544";"react/scripts/perf-counters/src/";4;6093;6
"640545";"react/scripts/release-manager/";3;7201;6
"640546";"react/scripts/release-manager/commands/";4;6093;6
"640548";"react/src/";2;242059;6
"640549";"react/src/addons/";3;15510;6
"640553";"react/src/addons/transitions/";4;4432;6
"640555";"react/src/browser/";3;11079;6
"640567";"react/src/browser/ui/";4;7201;6
"640583";"react/src/core/";3;54284;6
"640584";"react/src/core/__tests__/";4;21049;6
"640585";"react/src/dom/";3;15510;6
"640587";"react/src/dom/components/";4;12186;6
"640593";"react/src/event/";3;11079;6
"640597";"react/src/event/eventPlugins/";4;4432;6
"640599";"react/src/event/synthetic/";4;5540;6
"640601";"react/src/eventPlugins/";3;4986;6
"640603";"react/src/isomorphic/";3;11633;6
"640616";"react/src/isomorphic/devtools/";4;6093;6
"640623";"react/src/modern/class/";4;4432;6
"640627";"react/src/renderers/art/";4;4432;6
"640629";"react/src/renderers/dom/";4;27696;6
"640663";"react/src/renderers/native/";4;45421;6
"640678";"react/src/renderers/shared/";4;29912;6
"640725";"react/src/umd/";3;4432;6
"640727";"react/src/utils/";3;12740;6
"640728";"react/src/utils/__tests__/";4;7755;6
"640733";"react/src/vendor/core/";4;7201;6
"640755";"react/";1;312129;6
"640762";"react/docs/";2;28249;6
"640772";"react/docs/_js/";3;9416;6
"640783";"react/docs/docs/";3;9970;6
"640784";"react/docs/docs/likebutton/";4;9416;6
"640811";"react/docs/js/";3;6647;6
"640871";"react/fixtures/";2;4431;6
"640889";"react/fixtures/src/";3;4431;6
"640908";"react/grunt/tasks/";3;8309;6
"640920";"react/npm-react-codemod/";2;24372;6
"640921";"react/npm-react-codemod/test/";3;18833;6
"640923";"react/npm-react-codemod/transforms/";3;5539;6
"640929";"react/npm-react/";2;12740;6
"640930";"react/npm-react/addons/";3;13294;6
"640962";"react/scripts/";2;30465;6
"640964";"react/scripts/bench/";3;7755;6
"640966";"react/scripts/error-codes/";3;4431;6
"640972";"react/scripts/perf-counters/";3;7201;6
"640973";"react/scripts/perf-counters/src/";4;6093;6
"640974";"react/scripts/release-manager/";3;7201;6
"640975";"react/scripts/release-manager/commands/";4;6093;6
"640977";"react/src/";2;242059;6
"640978";"react/src/addons/";3;15509;6
"640982";"react/src/addons/transitions/";4;4431;6
"640984";"react/src/browser/";3;11078;6
"640996";"react/src/browser/ui/";4;7201;6
"641012";"react/src/core/";3;54283;6
"641013";"react/src/core/__tests__/";4;21048;6
"641014";"react/src/dom/";3;15509;6
"641016";"react/src/dom/components/";4;12186;6
"641022";"react/src/event/";3;11078;6
"641026";"react/src/event/eventPlugins/";4;4431;6
"641028";"react/src/event/synthetic/";4;5539;6
"641030";"react/src/eventPlugins/";3;4985;6
"641032";"react/src/isomorphic/";3;11632;6
"641045";"react/src/isomorphic/devtools/";4;6093;6
"641052";"react/src/modern/class/";4;4431;6
"641056";"react/src/renderers/art/";4;4431;6
"641058";"react/src/renderers/dom/";4;27695;6
"641092";"react/src/renderers/native/";4;45421;6
"641107";"react/src/renderers/shared/";4;29911;6
"641154";"react/src/umd/";3;4431;6
"641156";"react/src/utils/";3;12740;6
"641157";"react/src/utils/__tests__/";4;7755;6
"641162";"react/src/vendor/core/";4;7201;6
"641184";"react/";1;312129;6
"641191";"react/docs/";2;28250;6
"641201";"react/docs/_js/";3;9417;6
"641212";"react/docs/docs/";3;9971;6
"641213";"react/docs/docs/likebutton/";4;9417;6
"641240";"react/docs/js/";3;6647;6
"641300";"react/fixtures/";2;4431;6
"641318";"react/fixtures/src/";3;4431;6
"641337";"react/grunt/tasks/";3;8309;6
"641349";"react/npm-react-codemod/";2;24372;6
"641350";"react/npm-react-codemod/test/";3;18833;6
"641352";"react/npm-react-codemod/transforms/";3;5539;6
"641358";"react/npm-react/";2;12740;6
"641359";"react/npm-react/addons/";3;13294;6
"641391";"react/scripts/";2;30465;6
"641393";"react/scripts/bench/";3;7755;6
"641395";"react/scripts/error-codes/";3;4431;6
"641401";"react/scripts/perf-counters/";3;7201;6
"641402";"react/scripts/perf-counters/src/";4;6093;6
"641403";"react/scripts/release-manager/";3;7201;6
"641404";"react/scripts/release-manager/commands/";4;6093;6
"641406";"react/src/";2;242059;6
"641407";"react/src/addons/";3;15510;6
"641411";"react/src/addons/transitions/";4;4431;6
"641413";"react/src/browser/";3;11078;6
"641425";"react/src/browser/ui/";4;7201;6
"641441";"react/src/core/";3;54283;6
"641442";"react/src/core/__tests__/";4;21049;6
"641443";"react/src/dom/";3;15510;6
"641445";"react/src/dom/components/";4;12186;6
"641451";"react/src/event/";3;11078;6
"641455";"react/src/event/eventPlugins/";4;4431;6
"641457";"react/src/event/synthetic/";4;5539;6
"641459";"react/src/eventPlugins/";3;4985;6
"641461";"react/src/isomorphic/";3;11632;6
"641474";"react/src/isomorphic/devtools/";4;6093;6
"641481";"react/src/modern/class/";4;4431;6
"641485";"react/src/renderers/art/";4;4431;6
"641487";"react/src/renderers/dom/";4;27696;6
"641521";"react/src/renderers/native/";4;45421;6
"641536";"react/src/renderers/shared/";4;29911;6
"641583";"react/src/umd/";3;4431;6
"641585";"react/src/utils/";3;12740;6
"641586";"react/src/utils/__tests__/";4;7755;6
"641591";"react/src/vendor/core/";4;7201;6
"641613";"react/";1;319883;6
"641620";"react/docs/";2;28249;6
"641630";"react/docs/_js/";3;9416;6
"641641";"react/docs/docs/";3;9970;6
"641642";"react/docs/docs/likebutton/";4;9416;6
"641669";"react/docs/js/";3;6647;6
"641729";"react/fixtures/";2;12186;6
"641743";"react/fixtures/packaging/";3;7754;6
"641755";"react/fixtures/src/";3;4431;6
"641774";"react/grunt/tasks/";3;8308;6
"641786";"react/npm-react-codemod/";2;24372;6
"641787";"react/npm-react-codemod/test/";3;18833;6
"641789";"react/npm-react-codemod/transforms/";3;5539;6
"641795";"react/npm-react/";2;12740;6
"641796";"react/npm-react/addons/";3;13294;6
"641828";"react/scripts/";2;30465;6
"641830";"react/scripts/bench/";3;7754;6
"641832";"react/scripts/error-codes/";3;4431;6
"641838";"react/scripts/perf-counters/";3;7201;6
"641839";"react/scripts/perf-counters/src/";4;6093;6
"641840";"react/scripts/release-manager/";3;7201;6
"641841";"react/scripts/release-manager/commands/";4;6093;6
"641843";"react/src/";2;242059;6
"641844";"react/src/addons/";3;15509;6
"641848";"react/src/addons/transitions/";4;4431;6
"641850";"react/src/browser/";3;11078;6
"641862";"react/src/browser/ui/";4;7201;6
"641878";"react/src/core/";3;54283;6
"641879";"react/src/core/__tests__/";4;21048;6
"641880";"react/src/dom/";3;15509;6
"641882";"react/src/dom/components/";4;12186;6
"641888";"react/src/event/";3;11078;6
"641892";"react/src/event/eventPlugins/";4;4431;6
"641894";"react/src/event/synthetic/";4;5539;6
"641896";"react/src/eventPlugins/";3;4985;6
"641898";"react/src/isomorphic/";3;11632;6
"641911";"react/src/isomorphic/devtools/";4;6093;6
"641918";"react/src/modern/class/";4;4431;6
"641922";"react/src/renderers/art/";4;4431;6
"641924";"react/src/renderers/dom/";4;27695;6
"641958";"react/src/renderers/native/";4;45420;6
"641973";"react/src/renderers/shared/";4;29911;6
"642020";"react/src/umd/";3;4431;6
"642022";"react/src/utils/";3;12740;6
